"year","LEVEL","cnty","own_code","naics","employment","wages","largest_firm","total_firms"
2019.0,"2","105","5","62",455.41666666666663,20100605,150.83333333333331,34
2019.0,"2","105","5","71",26.5,526076.0,11.583333333333334,5
2019.0,"2","105","5","72",412.99999999999994,7342389.0,47.5,42
2019.0,"2","105","5","81",103.50000000000001,3616283.0,19.666666666666664,36
2019.0,"2","107","5","11",123.00000000000004,4242984.0,13.166666666666668,35
2019.0,"2","107","5","21",303.66666666666663,25430255,203.25,12
2019.0,"2","107","5","22",151.16666666666666,15309760,73.75,5
2019.0,"2","107","5","23",1278.6666666666677,67567815,69.66666666666667,379
2019.0,"2","107","5","31-33",141.58333333333334,6415440.0,24.25,44
2019.0,"2","107","5","42",349.83333333333337,25980905,62.083333333333336,69
2019.0,"2","107","5","44-45",1673.8333333333326,58044737,140.75,199
2019.0,"2","107","5","48-49",286.6666666666667,10227522,66.58333333333334,36
2019.0,"2","107","5","51",128.41666666666666,7765123.0,24.5,26
2019.0,"2","107","5","52",314.4166666666667,31171766,66.58333333333334,55
2019.0,"2","107","5","53",1025.75,44051667,135.91666666666666,175
2019.0,"2","107","5","54",585.666666666667,36102361,60.66666666666667,269
2019.0,"2","107","5","55",50.08333333333332,4754912.0,13.999999999999998,26
2019.0,"2","107","5","56",953.3333333333337,58477164,288.25,123
2019.0,"2","107","5","61",210.99999999999997,6285200.0,68.75,22
2019.0,"2","107","5","62",1122.5833333333323,57480009,120.16666666666666,144
2019.0,"2","107","5","71",1628.9166666666677,44837596,1198.0833333333335,52
2019.0,"2","107","5","72",2372.0000000000014,63834817,69.33333333333333,157
2019.0,"2","107","5","81",436.24999999999994,15364824,26.583333333333332,124
2019.0,"2","107","5","99",0.41666666666666663,6000.0,0.25,4
2019.0,"2","109","5","11",416.24999999999994,15866765,75.58333333333333,47
2019.0,"2","109","5","21",1.0,74535.0,1.0,1
2019.0,"2","109","5","23",38.16666666666667,1336809.0,5.416666666666666,17
2019.0,"2","109","5","31-33",49.16666666666667,1788086.0,12.666666666666666,8
2019.0,"2","109","5","42",114.41666666666666,5363171.0,30.916666666666668,8
2019.0,"2","109","5","44-45",100.83333333333333,2682898.0,16.583333333333336,15
2019.0,"2","109","5","48-49",11.25,310341.0,5.833333333333334,7
2019.0,"2","109","5","51",20.083333333333332,664353.0,15.000000000000002,4
2019.0,"2","109","5","52",9.833333333333332,297374.0,4.0,4
2019.0,"2","109","5","53",14.666666666666666,441711.0,6.0,8
2019.0,"2","109","5","54",7.333333333333332,531295.0,1.0,12
2019.0,"2","109","5","55",4.25,207165.0,1.3333333333333333,4
2019.0,"2","109","5","56",16.0,587275.0,7.0,5
2019.0,"2","109","5","61",35.91666666666667,996932.0,28.416666666666668,6
2019.0,"2","109","5","62",75.91666666666666,2165702.0,24.666666666666664,22
2019.0,"2","109","5","71",47.833333333333336,771659.0,47.833333333333336,1
2019.0,"2","109","5","72",109.24999999999999,2532685.0,26.25,9
2019.0,"2","109","5","81",56.333333333333336,1696128.0,19.5,14
2019.0,"2","109","5","99",0.5833333333333334,13678.0,0.5833333333333334,1
2019.0,"2","111","5","23",8.083333333333332,329923.0,3.8333333333333326,4
2019.0,"2","111","5","31-33",1.4166666666666667,29511.0,1.4166666666666667,2
2019.0,"2","111","5","42",10.5,374548.0,7.916666666666667,3
2019.0,"2","111","5","44-45",43.25,885232.0,9.75,13
2019.0,"2","111","5","48-49",0.75,7000.0,0.75,1
2019.0,"2","111","5","51",1.0,53000.0,0.75,2
2019.0,"2","111","5","52",4.5,127103.0,4.5,1
2019.0,"2","111","5","53",5.666666666666666,149180.0,2.0,6
2019.0,"2","111","5","54",7.500000000000001,217433.0,1.7500000000000002,10
2019.0,"2","111","5","56",11.25,316682.0,11.25,1
2019.0,"2","111","5","61",5.833333333333333,136110.0,5.833333333333333,1
2019.0,"2","111","5","62",17.25,472212.0,9.666666666666666,4
2019.0,"2","111","5","71",32.91666666666667,996224.0,15.166666666666668,5
2019.0,"2","111","5","72",101.0,2351430.0,13.5,26
2019.0,"2","111","5","81",13.833333333333332,260092.0,6.416666666666666,3
2019.0,"2","113","5","11",10.666666666666666,412320.0,5.666666666666667,3
2019.0,"2","113","5","21",33.083333333333336,1416068.0,20.916666666666668,5
2019.0,"2","113","5","22",8.25,724883.0,4.0,3
2019.0,"2","113","5","23",416.58333333333314,24934317,37.25000000000001,90
2019.0,"2","113","5","31-33",154.25,7214586.0,53.416666666666664,13
2019.0,"2","113","5","42",29.833333333333336,1589139.0,5.166666666666667,15
2019.0,"2","113","5","44-45",540.9166666666666,19402307,45.25,82
2019.0,"2","113","5","48-49",41.916666666666664,1244949.0,24.083333333333332,9
2019.0,"2","113","5","51",38.58333333333333,3426019.0,12.333333333333334,14
2019.0,"2","113","5","52",66.41666666666667,4856916.0,15.083333333333334,21
2019.0,"2","113","5","53",306.16666666666663,16500033,35.916666666666664,99
2019.0,"2","113","5","54",202.3333333333333,12750809,23.333333333333332,112
2019.0,"2","113","5","55",15.5,1516355.0,3.333333333333333,12
2019.0,"2","113","5","56",291.9166666666667,10874699,25.333333333333332,53
2019.0,"2","113","5","61",82.0,3217714.0,25.583333333333336,9
2019.0,"2","113","5","62",225.08333333333334,10551753,53.666666666666664,32
2019.0,"2","113","5","71",848.9166666666666,24767354,662.4166666666666,27
2019.0,"2","113","5","72",1405.0,51853068,129.75,77
2019.0,"2","113","5","81",162.24999999999997,7080750.0,21.416666666666668,47
2019.0,"2","115","5","11",110.74999999999999,5854017.0,96.66666666666666,6
2019.0,"2","115","5","22",5.0,514809.0,5.0,1
2019.0,"2","115","5","23",15.333333333333332,565231.0,9.25,4
2019.0,"2","115","5","31-33",42.0,1030875.0,24.833333333333332,4
2019.0,"2","115","5","42",24.0,1357695.0,13.833333333333334,6
2019.0,"2","115","5","44-45",61.25000000000001,1586519.0,24.333333333333336,11
2019.0,"2","115","5","48-49",15.916666666666666,1093558.0,5.0,7
2019.0,"2","115","5","51",7.333333333333333,168456.0,4.083333333333333,2
2019.0,"2","115","5","52",69.08333333333333,3426922.0,58.25,6
2019.0,"2","115","5","53",1.1666666666666667,21235.0,1.1666666666666667,1
2019.0,"2","115","5","54",9.333333333333334,226296.0,3.3333333333333335,5
2019.0,"2","115","5","56",26.666666666666664,588523.0,14.25,3
2019.0,"2","115","5","62",32.25,1197640.0,14.999999999999998,6
2019.0,"2","115","5","71",3.25,16727.0,3.25,1
2019.0,"2","115","5","72",41.33333333333333,465063.0,14.75,7
2019.0,"2","115","5","81",8.833333333333332,299642.0,4.0,4
2019.0,"2","117","5","11",16.166666666666668,649728.0,6.833333333333334,4
2019.0,"2","117","5","21",95.0,6034236.0,93.0,4
2019.0,"2","117","5","22",55.08333333333333,6256182.0,48.0,4
2019.0,"2","117","5","23",1374.4166666666663,84012114,92.66666666666667,398
2019.0,"2","117","5","31-33",234.41666666666669,10015368,92.91666666666667,27
2019.0,"2","117","5","42",165.33333333333331,12581426,14.333333333333332,83
2019.0,"2","117","5","44-45",2819.8333333333294,92285032,162.25,300
2019.0,"2","117","5","48-49",324.83333333333326,14525524,71.24999999999999,33
2019.0,"2","117","5","51",169.33333333333334,9843740.0,29.25,35
2019.0,"2","117","5","52",259.25,20653310,25.333333333333332,80
2019.0,"2","117","5","53",1135.2499999999986,59343854,70.75,360
2019.0,"2","117","5","54",693.5833333333334,50340413,61.416666666666664,360
2019.0,"2","117","5","55",43.00000000000001,5541999.0,6.5,31
2019.0,"2","117","5","56",1000.5000000000001,37692646,205.83333333333334,178
2019.0,"2","117","5","61",203.0,9178126.0,57.5,24
2019.0,"2","117","5","62",1342.9166666666663,75458738,365.3333333333333,128
2019.0,"2","117","5","71",1782.583333333333,48799518,1040.6666666666665,60
2019.0,"2","117","5","72",7381.249999999995,232406367,1347.5833333333333,270
2019.0,"2","117","5","81",583.5000000000001,23242967,44.666666666666664,158
2019.0,"2","117","5","99",0.75,29271.0,0.6666666666666666,2
2019.0,"2","119","5","11",19.25,505507.0,13.250000000000002,8
2019.0,"2","119","5","21",597.1666666666667,60556963,363.4166666666667,8
2019.0,"2","119","5","22",35.0,2641659.0,16.499999999999996,8
2019.0,"2","119","5","23",391.6666666666666,14390634,21.833333333333332,139
2019.0,"2","119","5","31-33",140.66666666666666,6444289.0,50.333333333333336,19
2019.0,"2","119","5","42",90.41666666666669,8287055.0,27.583333333333332,43
2019.0,"2","119","5","44-45",997.25,26371263,243.41666666666666,86
2019.0,"2","119","5","48-49",60.16666666666667,1658834.0,33.25,16
2019.0,"2","119","5","51",48.166666666666664,2823904.0,18.0,16
2019.0,"2","119","5","52",142.75,8316195.0,35.916666666666664,46
2019.0,"2","119","5","53",111.16666666666669,4028193.0,10.916666666666666,74
2019.0,"2","119","5","54",311.83333333333337,18574381,17.0,179
2019.0,"2","119","5","55",35.75,4213988.0,9.833333333333334,21
2019.0,"2","119","5","56",180.33333333333331,6521553.0,34.833333333333336,49
2019.0,"2","119","5","61",7.499999999999999,533879.0,3.0,7
2019.0,"2","119","5","62",383.16666666666686,13059375,95.58333333333333,90
2019.0,"2","119","5","71",636.7500000000001,20201398,298.5833333333333,18
2019.0,"2","119","5","72",1595.833333333334,43236608,286.0,79
2019.0,"2","119","5","81",201.91666666666669,6665821.0,14.5,82
2019.0,"2","119","5","99",0.25,18000.0,0.25,1
2019.0,"2","121","5","11",118.33333333333333,4606597.0,51.58333333333333,19
2019.0,"2","121","5","21",73.83333333333331,12830805,72.49999999999999,4
2019.0,"2","121","5","22",46.833333333333336,4493749.0,46.833333333333336,1
2019.0,"2","121","5","23",23.416666666666664,802615.0,6.416666666666667,10
2019.0,"2","121","5","31-33",58.083333333333336,2327680.0,56.083333333333336,3
2019.0,"2","121","5","42",43.24999999999999,1876982.0,16.583333333333332,8
2019.0,"2","121","5","44-45",106.33333333333333,3409066.0,21.916666666666664,13
2019.0,"2","121","5","48-49",60.75000000000001,2390126.0,9.083333333333332,21
2019.0,"2","121","5","51",11.0,277569.0,6.0,3
2019.0,"2","121","5","52",41.41666666666667,1609938.0,8.833333333333334,10
2019.0,"2","121","5","53",10.916666666666668,171131.0,3.8333333333333335,6
2019.0,"2","121","5","54",16.333333333333332,604060.0,5.75,9
2019.0,"2","121","5","55",0.25,19156.0,0.25,1
2019.0,"2","121","5","56",16.916666666666668,591726.0,12.0,5
2019.0,"2","121","5","62",24.666666666666668,635324.0,12.583333333333334,7
2019.0,"2","121","5","71",3.0,37763.0,3.0,1
2019.0,"2","121","5","72",33.41666666666667,555614.0,19.916666666666668,5
2019.0,"2","121","5","81",15.5,463949.0,5.0,10
2019.0,"2","121","5","99",1.75,68499.0,1.75,1
2019.0,"2","123","5","11",4231.499999999999,197468603,255.08333333333334,242
2019.0,"2","123","5","21",8674.583333333336,780000555,1002.75,304
2019.0,"2","123","5","22",411.08333333333326,42639497,57.25,31
2019.0,"2","123","5","23",12540.333333333347,820977658,497.5,1177
2019.0,"2","123","5","31-33",14287.833333333332,792486783,3156.083333333333,365
2019.0,"2","123","5","42",4403.499999999996,318303068,482.58333333333337,562
2019.0,"2","123","5","44-45",10479.750000000013,356602915,385.0833333333333,702
2019.0,"2","123","5","48-49",3881.833333333336,244882881,307.8333333333333,451
2019.0,"2","123","5","51",674.1666666666669,44222401,71.41666666666667,109
2019.0,"2","123","5","52",2787.0833333333317,187326001,855.4166666666667,381
2019.0,"2","123","5","53",1432.0000000000005,80341649,81.08333333333333,400
2019.0,"2","123","5","54",3183.7499999999986,233293713,210.16666666666669,1010
2019.0,"2","123","5","55",1870.5833333333335,268687671,824.1666666666666,114
2019.0,"2","123","5","56",5950.583333333338,238761588,600.9166666666666,523
2019.0,"2","123","5","61",752.5833333333334,20974165,85.08333333333333,91
2019.0,"2","123","5","62",9586.249999999995,474459679,2062.5,736
2019.0,"2","123","5","71",960.9166666666666,22029601,91.5,101
2019.0,"2","123","5","72",8841.666666666666,166102849,148.33333333333331,528
2019.0,"2","123","5","81",2790.2499999999973,108813268,101.91666666666667,673
2019.0,"2","123","5","92",0.4166666666666667,47072.0,0.4166666666666667,1
2019.0,"2","123","5","99",2.75,267640.0,1.3333333333333333,5
2019.0,"2","125","5","11",878.5000000000001,39030632,191.58333333333334,70
2019.0,"2","125","5","21",95.25,6037561.0,35.5,17
2019.0,"2","125","5","22",4.0,297632.0,2.0,2
2019.0,"2","125","5","23",471.24999999999994,21098805,327.41666666666663,35
2019.0,"2","125","5","31-33",86.58333333333334,3476811.0,23.416666666666668,14
2019.0,"2","125","5","42",251.16666666666669,14426097,28.5,32
2019.0,"2","125","5","44-45",414.16666666666674,11008838,49.666666666666664,60
2019.0,"2","125","5","48-49",74.83333333333333,4244114.0,27.916666666666668,24
2019.0,"2","125","5","51",26.083333333333332,1406548.0,14.0,7
2019.0,"2","125","5","52",165.41666666666666,8886013.0,31.666666666666668,26
2019.0,"2","125","5","53",6.416666666666667,174816.0,4.0,7
2019.0,"2","125","5","54",69.00000000000001,2732921.0,10.75,33
2019.0,"2","125","5","56",75.16666666666666,2807165.0,47.58333333333333,9
2019.0,"2","125","5","61",15.999999999999998,316076.0,15.999999999999998,1
2019.0,"2","125","5","62",227.16666666666669,8305438.0,81.16666666666666,24
2019.0,"2","125","5","71",34.58333333333333,424217.0,26.083333333333332,3
2019.0,"2","125","5","72",220.25000000000003,3417792.0,23.5,27
2019.0,"2","125","5","81",109.00000000000001,4498998.0,33.83333333333333,32
2019.0,"2","125","5","99",0.0,0.0,0.0,1
2019.0,"2","995","5","11",5.916666666666667,575257.0,5.916666666666667,1
2019.0,"2","995","5","21",70.83333333333334,8072718.0,22.083333333333332,20
2019.0,"2","995","5","22",8.666666666666666,743245.0,4.75,5
2019.0,"2","995","5","23",331.75000000000006,25627893,94.08333333333333,84
2019.0,"2","995","5","31-33",100.00000000000001,8615947.0,24.083333333333336,22
2019.0,"2","995","5","42",3027.833333333334,433166286,176.83333333333331,372
2019.0,"2","995","5","44-45",615.5833333333333,43903836,115.75,111
2019.0,"2","995","5","48-49",86.08333333333333,6253099.0,15.833333333333332,32
2019.0,"2","995","5","51",657.4166666666667,64784122,118.66666666666666,62
2019.0,"2","995","5","52",1987.3333333333335,215555112,704.6666666666666,176
2019.0,"2","995","5","53",205.8333333333334,17543448,41.666666666666664,53
2019.0,"2","995","5","54",4294.916666666662,351366122,527.5,450
2019.0,"2","995","5","55",848.6666666666666,94531998,206.25,103
2019.0,"2","995","5","56",2882.2499999999995,154528508,267.3333333333333,203
2019.0,"2","995","5","61",601.5833333333333,30121957,115.83333333333333,52
2019.0,"2","995","5","62",406.1666666666666,24924924,94.0,61
2019.0,"2","995","5","71",154.75000000000003,10832414,56.916666666666664,23
2019.0,"2","995","5","72",257.16666666666674,16993523,24.25,51
2019.0,"2","995","5","81",478.25,33226572,187.0,70
2019.0,"2","995","5","99",3294.333333333341,211610560,17.166666666666668,7488
2019.0,"2","996","5","21",19.083333333333332,9764878.0,19.083333333333332,1
2019.0,"2","996","5","51",2484.4166666666665,245259504,2141.0,2
2019.0,"2","996","5","54",3.0,163392.0,3.0,1
2019.0,"2","999","5","23",0.75,114504.0,0.25,3
2019.0,"2","999","5","31-33",2.5833333333333335,242343.0,1.9166666666666667,5
2019.0,"2","999","5","42",14.166666666666668,2491777.0,4.666666666666667,6
2019.0,"2","999","5","44-45",14.166666666666668,540566.0,3.0833333333333335,12
2019.0,"2","999","5","48-49",2.8333333333333335,108247.0,1.25,4
2019.0,"2","999","5","51",4.916666666666667,316996.0,2.0,4
2019.0,"2","999","5","52",11.083333333333332,1099390.0,4.833333333333333,12
2019.0,"2","999","5","53",6.25,404423.0,1.75,9
2019.0,"2","999","5","54",9.583333333333334,937197.0,4.5,17
2019.0,"2","999","5","55",2.75,215929.0,2.25,2
2019.0,"2","999","5","56",3.5,154662.0,2.0833333333333335,4
2019.0,"2","999","5","61",0.25,3871.0,0.25,1
2019.0,"2","999","5","62",9.333333333333334,468731.0,1.3333333333333333,31
2019.0,"2","999","5","71",3.166666666666667,159335.0,3.0833333333333335,2
2019.0,"2","999","5","72",10.916666666666666,374907.0,4.5,7
2019.0,"2","999","5","81",18.75,1359007.0,4.333333333333333,9
2019.0,"2","999","5","99",30.416666666666664,2365398.0,7.916666666666666,28
2020.0,"2","001","5","11",1376.2500000000002,48851904,350.66666666666663,61
2020.0,"2","001","5","21",889.4166666666666,90035400,409.5833333333333,75
2020.0,"2","001","5","22",616.0833333333334,70273363,134.08333333333331,17
2020.0,"2","001","5","23",23469.250000000007,1622273081,1332.6666666666667,1914
2020.0,"2","001","5","31-33",14108.583333333336,882615818,937.5833333333334,529
2020.0,"2","001","5","42",16681.16666666667,1241335589,654.2499999999999,1193
2020.0,"2","001","5","44-45",20385.583333333383,745774725,465.5,1227
2020.0,"2","001","5","48-49",26131.83333333332,1216901958,3710.833333333333,731
2020.0,"2","001","5","51",2172.9166666666674,249856452,452.41666666666663,190
2020.0,"2","001","5","52",3368.333333333335,267904345,459.9166666666667,559
2020.0,"2","001","5","53",3210.4999999999986,172447704,146.83333333333334,696
2020.0,"2","001","5","54",7107.249999999992,632622899,567.1666666666666,1707
2020.0,"2","001","5","55",1786.9999999999993,183639822,546.25,177
2020.0,"2","001","5","56",14308.333333333328,605787057,1590.4166666666665,911
2020.0,"2","001","5","61",889.6666666666667,32580393,79.41666666666666,182
2020.0,"2","001","5","62",18370.99999999998,1049227758,4824.833333333333,964
2020.0,"2","001","5","71",1654.7500000000005,44473156,301.1666666666667,141
2020.0,"2","001","5","72",15598.083333333343,367725819,952.0,912
2020.0,"2","001","5","81",5723.583333333339,265799046,215.83333333333334,1093
2020.0,"2","001","5","99",15.833333333333332,707009.0,6.916666666666667,14
2020.0,"2","003","5","11",386.5,13543179,103.91666666666666,37
2020.0,"2","003","5","21",25.749999999999996,1486432.0,19.416666666666664,3
2020.0,"2","003","5","22",47.916666666666664,5049376.0,42.666666666666664,4
2020.0,"2","003","5","23",367.91666666666663,18858264,52.75,51
2020.0,"2","003","5","31-33",132.41666666666669,4987405.0,39.0,18
2020.0,"2","003","5","42",154.41666666666669,9080527.0,26.166666666666668,24
2020.0,"2","003","5","44-45",1082.8333333333335,34770174,348.83333333333337,87
2020.0,"2","003","5","48-49",203.75000000000006,10845369,60.66666666666667,23
2020.0,"2","003","5","51",57.83333333333334,2164717.0,19.833333333333336,7
2020.0,"2","003","5","52",375.5833333333333,26076476,127.66666666666666,30
2020.0,"2","003","5","53",95.66666666666667,3040867.0,32.833333333333336,26
2020.0,"2","003","5","54",165.08333333333334,9371532.0,43.833333333333336,43
2020.0,"2","003","5","55",124.08333333333334,6274240.0,102.16666666666667,3
2020.0,"2","003","5","56",116.33333333333333,5195002.0,24.333333333333336,16
2020.0,"2","003","5","61",22.75,611345.0,18.25,3
2020.0,"2","003","5","62",1783.75,83142464,646.1666666666667,135
2020.0,"2","003","5","71",17.333333333333332,388178.0,3.916666666666666,8
2020.0,"2","003","5","72",773.1666666666666,14639134,55.833333333333336,59
2020.0,"2","003","5","81",176.33333333333334,5035627.0,18.666666666666668,52
2020.0,"2","005","5","11",181.41666666666669,6799934.0,67.08333333333333,21
2020.0,"2","005","5","21",533.3333333333333,93472080,76.24999999999999,106
2020.0,"2","005","5","22",176.49999999999997,19949223,71.66666666666666,13
2020.0,"2","005","5","23",23113.333333333347,1782014340,425.9166666666667,2263
2020.0,"2","005","5","31-33",8282.749999999993,568530277,504.33333333333337,502
2020.0,"2","005","5","42",14701.33333333334,1548040868,1577.4166666666665,1724
2020.0,"2","005","5","44-45",31894.0,1285659515,489.5,1921
2020.0,"2","005","5","48-49",4916.749999999999,263966917,286.3333333333333,519
2020.0,"2","005","5","51",18861.666666666682,2394153441,1103.9166666666665,630
2020.0,"2","005","5","52",25651.666666666708,2935193935,2002.3333333333333,2047
2020.0,"2","005","5","53",6538.999999999987,469709827,289.25,1561
2020.0,"2","005","5","54",34775.916666666584,3767841871,2591.25,5277
2020.0,"2","005","5","55",8672.666666666673,1214832153,1768.75,553
2020.0,"2","005","5","56",23997.16666666667,1278753387,733.7499999999999,1686
2020.0,"2","005","5","61",3529.4999999999986,182811081,177.83333333333334,414
2020.0,"2","005","5","62",43379.58333333337,2672734817,1820.25,2621
2020.0,"2","005","5","71",3967.5833333333353,308754146,280.0,310
2020.0,"2","005","5","72",22037.16666666665,535922023,285.75,1525
2020.0,"2","005","5","81",9094.750000000002,447995378,128.91666666666666,2119
2020.0,"2","005","5","99",21.75,864040.0,10.416666666666666,11
2020.0,"2","007","5","11",44.66666666666667,1906376.0,19.916666666666668,13
2020.0,"2","007","5","21",14.5,615695.0,8.333333333333334,4
2020.0,"2","007","5","22",24.833333333333336,2571727.0,15.166666666666666,4
2020.0,"2","007","5","23",354.16666666666663,14392604,19.0,108
2020.0,"2","007","5","31-33",91.33333333333334,3118551.0,35.583333333333336,14
2020.0,"2","007","5","42",25.749999999999996,2178874.0,5.833333333333334,15
2020.0,"2","007","5","44-45",770.4999999999999,22581378,173.25,84
2020.0,"2","007","5","48-49",28.91666666666667,1310966.0,8.416666666666668,8
2020.0,"2","007","5","51",29.25,1536920.0,10.916666666666668,7
2020.0,"2","007","5","52",98.66666666666669,5824992.0,10.0,30
2020.0,"2","007","5","53",153.0,6344439.0,59.58333333333333,47
2020.0,"2","007","5","54",145.16666666666666,10822091,25.333333333333332,78
2020.0,"2","007","5","55",5.666666666666666,444889.0,1.6666666666666665,7
2020.0,"2","007","5","56",138.08333333333331,3768114.0,35.5,34
2020.0,"2","007","5","61",19.083333333333336,302309.0,13.166666666666668,5
2020.0,"2","007","5","62",421.33333333333337,14605790,127.00000000000001,60
2020.0,"2","007","5","71",47.91666666666667,946297.0,10.666666666666666,17
2020.0,"2","007","5","72",760.6666666666669,18493428,97.33333333333333,68
2020.0,"2","007","5","81",141.1666666666667,4724391.0,25.333333333333336,64
2020.0,"2","007","5","99",0.16666666666666666,11587.0,0.16666666666666666,1
2020.0,"2","009","5","11",80.41666666666666,3495973.0,17.416666666666668,15
2020.0,"2","009","5","21",2.416666666666667,79776.0,1.25,2
2020.0,"2","009","5","22",13.416666666666666,1198103.0,11.416666666666666,2
2020.0,"2","009","5","23",27.166666666666664,988502.0,8.083333333333334,14
2020.0,"2","009","5","42",51.66666666666667,2307183.0,17.666666666666664,8
2020.0,"2","009","5","44-45",126.83333333333331,3368945.0,23.583333333333336,16
2020.0,"2","009","5","48-49",20.0,1018832.0,8.75,5
2020.0,"2","009","5","51",13.583333333333332,612859.0,10.916666666666666,3
2020.0,"2","009","5","52",34.0,1467765.0,13.75,7
2020.0,"2","009","5","53",0.75,5016.0,0.75,1
2020.0,"2","009","5","54",4.666666666666667,152173.0,3.5,3
2020.0,"2","009","5","56",3.4166666666666665,81421.0,2.9166666666666665,2
2020.0,"2","009","5","62",32.41666666666667,451727.0,14.166666666666668,10
2020.0,"2","009","5","71",4.333333333333333,37347.0,4.333333333333333,1
2020.0,"2","009","5","72",15.25,256623.0,10.916666666666666,4
2020.0,"2","009","5","81",14.333333333333336,377604.0,5.0,7
2020.0,"2","009","5","99",0.75,15429.0,0.75,1
2020.0,"2","011","5","11",83.66666666666666,2975857.0,18.25,15
2020.0,"2","011","5","21",6.000000000000001,252976.0,6.000000000000001,1
2020.0,"2","011","5","22",29.916666666666668,1409773.0,18.916666666666668,4
2020.0,"2","011","5","23",11.666666666666666,441132.0,11.666666666666666,1
2020.0,"2","011","5","31-33",4.916666666666667,198347.0,4.916666666666667,1
2020.0,"2","011","5","42",7.583333333333333,918302.0,7.583333333333333,1
2020.0,"2","011","5","44-45",79.74999999999999,2028578.0,15.833333333333332,16
2020.0,"2","011","5","52",48.583333333333336,3055535.0,24.083333333333336,4
2020.0,"2","011","5","53",2.25,51871.0,1.0,3
2020.0,"2","011","5","54",2.9166666666666665,139397.0,1.0,4
2020.0,"2","011","5","56",222.25,10861278,217.0,3
2020.0,"2","011","5","62",49.583333333333336,1861200.0,23.416666666666668,11
2020.0,"2","011","5","71",11.166666666666668,168021.0,11.166666666666668,1
2020.0,"2","011","5","72",52.5,1005449.0,23.666666666666668,6
2020.0,"2","011","5","81",12.75,258583.0,3.4166666666666665,8
2020.0,"2","013","5","11",620.2500000000002,27030413,116.91666666666667,75
2020.0,"2","013","5","21",171.25,16395329,46.0,30
2020.0,"2","013","5","22",232.25,31564614,107.16666666666667,15
2020.0,"2","013","5","23",5434.166666666666,345205169,278.1666666666667,943
2020.0,"2","013","5","31-33",20024.083333333336,1774799742,2474.3333333333335,684
2020.0,"2","013","5","42",6511.749999999989,740793125,344.3333333333333,1157
2020.0,"2","013","5","44-45",16598.333333333336,658949314,426.5,1204
2020.0,"2","013","5","48-49",1570.1666666666663,78141612,180.16666666666669,124
2020.0,"2","013","5","51",8473.666666666662,1358490070,907.1666666666667,614
2020.0,"2","013","5","52",4101.916666666666,560275804,176.49999999999997,857
2020.0,"2","013","5","53",2627.5833333333353,169035687,87.25,925
2020.0,"2","013","5","54",30190.916666666726,3765334733,1242.3333333333335,5233
2020.0,"2","013","5","55",1585.1666666666672,227624160,122.16666666666667,476
2020.0,"2","013","5","56",6183.166666666668,292682967,653.9166666666666,909
2020.0,"2","013","5","61",2865.083333333333,131059530,291.75,452
2020.0,"2","013","5","62",21736.8333333333,1239823217,1640.8333333333333,1737
2020.0,"2","013","5","71",2592.333333333334,80736650,313.75,380
2020.0,"2","013","5","72",13474.91666666667,328616115,156.66666666666669,959
2020.0,"2","013","5","81",4921.166666666664,224032230,152.25,1533
2020.0,"2","013","5","99",20.916666666666668,4278325.0,4.0,21
2020.0,"2","014","5","11",7.416666666666667,184520.0,5.416666666666667,2
2020.0,"2","014","5","21",74.5,12089753,43.25,7
2020.0,"2","014","5","23",2188.9999999999995,201973147,381.0833333333333,193
2020.0,"2","014","5","31-33",4148.666666666666,638871573,681.4166666666666,107
2020.0,"2","014","5","42",1440.4166666666665,151063647,157.91666666666666,278
2020.0,"2","014","5","44-45",4013.250000000003,127105224,315.0833333333333,286
2020.0,"2","014","5","48-49",256.25,16494794,61.0,34
2020.0,"2","014","5","51",5002.500000000001,806581721,1900.4166666666667,109
2020.0,"2","014","5","52",1613.0000000000002,176140961,541.6666666666666,203
2020.0,"2","014","5","53",422.74999999999994,30625772,53.25,190
2020.0,"2","014","5","54",5308.000000000002,620428282,1058.4166666666665,880
2020.0,"2","014","5","55",3771.6666666666674,610861448,997.0,94
2020.0,"2","014","5","56",1658.0,83037746,94.08333333333333,196
2020.0,"2","014","5","61",330.58333333333337,11921328,44.916666666666664,60
2020.0,"2","014","5","62",3142.0,145952307,293.75000000000006,238
2020.0,"2","014","5","71",307.50000000000006,11302916,96.83333333333333,42
2020.0,"2","014","5","72",2802.416666666667,67169376,146.08333333333334,202
2020.0,"2","014","5","81",738.333333333333,34796676,56.25000000000001,238
2020.0,"2","014","5","99",10.583333333333336,770167.0,8.916666666666668,7
2020.0,"2","015","5","11",32.333333333333336,788465.0,13.166666666666666,13
2020.0,"2","015","5","21",15.416666666666666,789545.0,12.416666666666666,2
2020.0,"2","015","5","22",55.25,5354993.0,33.5,6
2020.0,"2","015","5","23",684.3333333333331,36870749,234.66666666666666,173
2020.0,"2","015","5","31-33",186.1666666666667,7387125.0,20.083333333333332,43
2020.0,"2","015","5","42",244.24999999999994,11097561,60.333333333333336,41
2020.0,"2","015","5","44-45",1197.583333333333,41123956,151.0,147
2020.0,"2","015","5","48-49",68.5,2749447.0,22.416666666666664,14
2020.0,"2","015","5","51",73.33333333333334,4000301.0,28.75,17
2020.0,"2","015","5","52",211.58333333333331,12748812,62.166666666666664,46
2020.0,"2","015","5","53",140.08333333333337,6229358.0,12.0,90
2020.0,"2","015","5","54",268.74999999999994,18632926,9.000000000000002,142
